timestamp,id,latitude,longitude,pm25,no2,so2,o3,co
2023-06-18 13:00:00,8607.6,40.780402200000005,-73.95564420000001,4.733333333333352,3.6000000000000143,0.06666666666666686,0.041999999999999996,0.2776666666666667
2023-06-18 14:00:00,8608.6,40.780402200000005,-73.95564420000001,4.380000000000019,4.05555555555557,0.06666666666666686,0.044,0.29316666666666663
2023-06-18 15:00:00,8609.6,40.780402200000005,-73.95564420000001,4.533333333333353,4.411111111111125,0.06666666666666686,0.0435,0.29550000000000004
2023-06-18 16:00:00,8610.6,40.780402200000005,-73.95564420000001,4.86000000000002,5.066666666666681,0.08333333333333352,0.041999999999999996,0.29683333333333334
2023-06-18 17:00:00,8611.6,40.780402200000005,-73.95564420000001,5.846666666666686,6.95555555555557,0.08333333333333352,0.04,0.308
2023-06-18 18:00:00,8612.6,40.780402200000005,-73.95564420000001,7.353333333333353,10.000000000000014,0.1,0.039,0.3411666666666666
2023-06-18 19:00:00,8613.6,40.780402200000005,-73.95564420000001,8.280000000000019,13.677777777777791,0.11666666666666686,0.0345,0.363
2023-06-18 20:00:00,8614.6,40.780402200000005,-73.95564420000001,9.333333333333352,16.37777777777779,0.13333333333333353,0.0265,0.3925
2023-06-18 21:00:00,8615.6,40.780402200000005,-73.95564420000001,9.566666666666686,21.200000000000014,0.16666666666666685,0.022,0.45816666666666667
2023-06-18 22:00:00,8616.6,40.780402200000005,-73.95564420000001,9.926666666666685,22.944444444444457,0.18333333333333354,0.012,0.49733333333333335
2023-06-18 23:00:00,8617.6,40.780402200000005,-73.95564420000001,9.785555555555574,22.500000000000014,0.2,0.0095,0.4865
2023-06-19 00:00:00,9387.0,40.75724183333333,-73.99776433333334,8.712222222222241,16.96666666666668,0.18333333333333354,0.0125,0.4043333333333334
2023-06-19 01:00:00,8619.6,40.780402200000005,-73.95564420000001,7.285555555555573,11.866666666666681,0.13333333333333353,0.0165,0.3256666666666667
2023-06-19 02:00:00,8620.6,40.780402200000005,-73.95564420000001,5.573333333333352,8.844444444444457,0.1000000000000002,0.021,0.2818333333333333
2023-06-19 03:00:00,8621.6,40.780402200000005,-73.95564420000001,4.673333333333352,8.633333333333347,0.05000000000000019,0.018000000000000002,0.25466666666666665
2023-06-19 04:00:00,8622.6,40.780402200000005,-73.95564420000001,4.860000000000018,9.333333333333348,0.05000000000000019,0.0165,0.2708333333333333
2023-06-19 05:00:00,8623.6,40.780402200000005,-73.95564420000001,5.086666666666685,9.311111111111126,0.03333333333333352,0.0175,0.266
2023-06-19 06:00:00,8624.6,40.780402200000005,-73.95564420000001,5.433333333333351,8.400000000000015,0.06666666666666686,0.0205,0.28800000000000003
2023-06-19 07:00:00,8625.6,40.780402200000005,-73.95564420000001,5.393333333333351,7.977777777777791,0.08333333333333352,0.023,0.268
2023-06-19 08:00:00,8626.6,40.780402200000005,-73.95564420000001,5.346666666666685,7.2000000000000135,0.1,0.026,0.26966666666666667
2023-06-19 09:00:00,8627.6,40.780402200000005,-73.95564420000001,5.586666666666685,6.977777777777791,0.11666666666666686,0.03,0.25433333333333336
2023-06-19 10:00:00,8628.6,40.780402200000005,-73.95564420000001,6.1800000000000175,6.400000000000014,0.13333333333333353,0.037,0.25766666666666665
