timestamp,id_ground,latitude,longitude,pm25,no2,so2,o3,co,date,id_weather,temperature,wind_speed
2023-04-16 09:00:00,6020.0,40.75724183333333,-73.99776433333334,7.934444444444447,8.783333333333346,0.3333333333333335,0.0335,0.2916666666666667,2023-04-16,16,17.6,8.3
2023-04-16 10:00:00,6021.0,40.75724183333333,-73.99776433333334,8.501111111111113,8.35000000000001,0.3333333333333335,0.037,0.2803333333333334,2023-04-16,16,17.6,8.3
2023-04-16 11:00:00,6022.0,40.75724183333333,-73.99776433333334,8.983333333333336,8.833333333333345,0.3222222222222224,0.041,0.2982222222222222,2023-04-16,16,17.6,8.3
2023-04-16 12:00:00,6023.0,40.75724183333333,-73.99776433333334,9.833333333333334,9.583333333333345,0.3111111111111113,0.0405,0.3317777777777778,2023-04-16,16,17.6,8.3
2023-04-16 13:00:00,6024.0,40.75724183333333,-73.99776433333334,10.27777777777778,10.391666666666678,0.3444444444444445,0.0395,0.3557777777777778,2023-04-16,16,17.6,8.3
2023-04-16 14:00:00,6025.0,40.75724183333333,-73.99776433333334,10.283333333333337,10.47500000000001,0.3666666666666667,0.0405,0.346,2023-04-16,16,17.6,8.3
2023-04-16 15:00:00,6026.0,40.75724183333333,-73.99776433333334,9.77777777777778,10.625000000000012,0.3666666666666668,0.0435,0.3275555555555555,2023-04-16,16,17.6,8.3
2023-04-16 16:00:00,6027.0,40.75724183333333,-73.99776433333334,9.366666666666667,10.150000000000013,0.3777777777777779,0.04,0.2973333333333334,2023-04-16,16,17.6,8.3
2023-04-16 17:00:00,6028.0,40.75724183333333,-73.99776433333334,9.755555555555558,10.608333333333348,0.3777777777777779,0.04,0.2868888888888889,2023-04-16,16,17.6,8.3
2023-04-16 18:00:00,6029.0,40.75724183333333,-73.99776433333334,10.094444444444449,11.333333333333345,0.3666666666666668,0.0345,0.2928888888888889,2023-04-16,16,17.6,8.3
2023-04-16 19:00:00,6030.0,40.75724183333333,-73.99776433333334,10.133333333333336,12.316666666666675,0.3222222222222223,0.026,0.2935555555555555,2023-04-16,16,17.6,8.3
2023-04-16 20:00:00,6031.0,40.75724183333333,-73.99776433333334,9.82777777777778,13.233333333333343,0.2666666666666668,0.026,0.287,2023-04-16,16,17.6,8.3
2023-04-16 21:00:00,6032.0,40.75724183333333,-73.99776433333334,8.666666666666668,12.633333333333344,0.2555555555555557,0.0249999999999999,0.2765555555555556,2023-04-16,16,17.6,8.3
2023-04-16 22:00:00,6033.0,40.75724183333333,-73.99776433333334,8.28888888888889,12.075000000000012,0.2222222222222223,0.03,0.271,2023-04-16,16,17.6,8.3
2023-04-16 23:00:00,6034.0,40.75724183333333,-73.99776433333334,8.216666666666669,11.19166666666668,0.2333333333333334,0.0325,0.2604444444444445,2023-04-16,16,17.6,8.3
2023-04-17 00:00:00,6035.0,40.75724183333333,-73.99776433333334,9.583333333333336,10.691666666666675,0.2444444444444445,0.032,0.2417777777777777,2023-04-17,17,15.3,18.4
2023-04-17 01:00:00,6036.0,40.75724183333333,-73.99776433333334,10.52777777777778,10.591666666666676,0.2666666666666668,0.0305,0.2275555555555556,2023-04-17,17,15.3,18.4
2023-04-17 02:00:00,6037.0,40.75724183333333,-73.99776433333334,10.65555555555556,10.925000000000011,0.3000000000000001,0.0295,0.2337777777777777,2023-04-17,17,15.3,18.4
2023-04-17 03:00:00,6038.0,40.75724183333333,-73.99776433333334,10.261111111111113,12.008333333333344,0.2166666666666668,0.027,0.2682222222222222,2023-04-17,17,15.3,18.4
2023-04-17 04:00:00,6039.0,40.75724183333333,-73.99776433333334,9.733333333333336,14.216666666666676,0.2277777777777779,0.0245,0.2716111111111111,2023-04-17,17,15.3,18.4
2023-04-17 05:00:00,6040.0,40.75724183333333,-73.99776433333334,9.77777777777778,16.325000000000014,0.2166666666666667,0.021,0.2920555555555555,2023-04-17,17,15.3,18.4
2023-04-17 06:00:00,6041.0,40.75724183333333,-73.99776433333334,9.550000000000002,18.308333333333348,0.3,0.0185,0.2807222222222222,2023-04-17,17,15.3,18.4
2023-04-17 07:00:00,6042.0,40.75724183333333,-73.99776433333334,8.972222222222223,19.25000000000001,0.288888888888889,0.0175,0.2968888888888889,2023-04-17,17,15.3,18.4
